dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
1777,svm_rbf,"{'classifier__C': 7000, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.699047,0.070154,0.850614,0.034782,0.853055,0.046043,0.847372,0.054866,0.849423,0.035515,0.850213,0.035299,0.700426,0.070598
23658,svm_rbf,"{'classifier__C': 7000, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.698347,0.069233,0.851086,0.034091,0.865775,0.045023,0.831581,0.05486,0.847717,0.035058,0.848678,0.034714,0.697356,0.069428
23658,svm_rbf,"{'classifier__C': 10000, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.696695,0.07005,0.850316,0.034464,0.865996,0.045288,0.82949,0.05545,0.846747,0.035471,0.847743,0.035117,0.695487,0.070234
17131,svm_rbf,"{'classifier__C': 3000, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.705949,0.067698,0.854548,0.033401,0.864055,0.04458,0.841924,0.053616,0.852159,0.034173,0.85299,0.033946,0.705979,0.067892
20339,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.69768,0.068073,0.849741,0.033807,0.84985,0.045955,0.849597,0.053123,0.848952,0.034303,0.849723,0.034162,0.699447,0.068323
21106,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.697413,0.067829,0.849582,0.033709,0.849425,0.046034,0.849794,0.052962,0.848836,0.034187,0.84961,0.034039,0.699219,0.068079
5418,svm_rbf,"{'classifier__C': 7000, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.702385,0.06761,0.852848,0.033334,0.863504,0.044601,0.8387,0.053938,0.850238,0.034157,0.851102,0.03391,0.702204,0.067819
5419,svm_rbf,"{'classifier__C': 7000, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.702382,0.067537,0.852848,0.033298,0.863522,0.044585,0.838675,0.053894,0.850235,0.034118,0.851099,0.033871,0.702197,0.067742
5988,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.691646,0.069724,0.847215,0.034489,0.853427,0.045838,0.838974,0.055142,0.845367,0.035288,0.8462,0.035058,0.6924,0.070116
5989,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.691697,0.069687,0.847247,0.034462,0.853519,0.045748,0.838924,0.055173,0.845388,0.035273,0.846222,0.035044,0.692444,0.070088
16938,svm_rbf,"{'classifier__C': 12000, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.702703,0.068161,0.853134,0.033577,0.865795,0.044432,0.836312,0.054517,0.850149,0.034527,0.851053,0.03423,0.702107,0.06846
16939,svm_rbf,"{'classifier__C': 12000, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.702661,0.068165,0.853113,0.033578,0.865776,0.044433,0.836288,0.054548,0.850126,0.034531,0.851032,0.034233,0.702064,0.068466
24354,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.694992,0.069219,0.848652,0.034309,0.851508,0.045596,0.844855,0.05391,0.847412,0.034937,0.848182,0.03478,0.696364,0.069559
6001,svm_rbf,"{'classifier__C': 1000, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.695436,0.071005,0.849191,0.035172,0.856753,0.046538,0.839148,0.055042,0.847112,0.035889,0.84795,0.035657,0.6959,0.071314
9455,svm_rbf,"{'classifier__C': 500, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.704912,0.068889,0.853589,0.034098,0.857121,0.045883,0.8489,0.053964,0.852222,0.034708,0.85301,0.034538,0.706021,0.069077
13436,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.707047,0.067583,0.854169,0.033715,0.8515,0.046257,0.857718,0.052103,0.853851,0.03408,0.854609,0.033938,0.709218,0.067875
13437,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.707148,0.067729,0.854222,0.033791,0.851574,0.046302,0.857743,0.052118,0.853902,0.034155,0.854659,0.034011,0.709317,0.068022
